0.0,AZ,73,6,2,,1,10082.152553646547,Beauty & Personal Care,107
-0.6236175907148211,CA,1,1,3,0.0,0,133.92857142857144,"Shopping, Collectibles & Gifts (General)",79
0.007904951127846251,NY,102,2,8,-0.2920080937808233,0,3935.017462023131,"Personal Services (Weddings, Cleaners, etc.)",90
-0.10490028116426736,MN,6,1,5,0.5872056753117015,0,461.53846153846155,Travel,112
-0.013057184458556085,NJ,34,1,6,-0.9553345299104918,1,314.70588235294116,Health & Fitness,95
-0.09989842553972003,WA,78,1,2,-0.24610764602615184,0,1759.0271132807502,"Shopping, Collectibles & Gifts (General)",92
-0.0979336755861444,OH,72,2,1,0.1113817864973566,0,1217.3018334711885,Education & Instruction,91
-0.03681206111767457,NY,6,1,4,-0.3766975260511135,1,5376.73611111111,Business Services,118
0.0,MD,53,2,3,,0,2812.286922758694,Home & Home Improvement,113
-0.10822183562793676,NY,45,1,6,-0.17677701105234622,1,1178.3723273265018,Education & Instruction,104
-0.8703858453587112,ME,1,1,6,0.0,0,142.85714285714286,"Shopping, Collectibles & Gifts (General)",147
-0.10423391730668732,VA,22,1,8,-0.4303544027281591,0,478.1298981191223,Animals & Pets,37
-0.01541659904736263,TX,29,1,7,-0.6534856387422615,1,1408.5457271364319,Home & Home Improvement,100
0.027800963283309908,CA,18,1,1,-0.3946145844060546,0,1672.7969348659005,Dentists & Dental Services,117
-0.10846676724460998,OR,12,1,6,-0.3308408110215272,0,1246.1419753086418,Physicians & Surgeons,80
-0.07120932299613325,CA,54,1,7,-0.241605720306848,0,1236.9484928186434,Home & Home Improvement,56
-0.016781280215216885,MO,6,1,3,0.18220858348979746,0,1645.8781362007169,Home & Home Improvement,130
-0.06232672896149796,TX,8,1,5,-0.8335909307206218,1,624.9999999999999,Home & Home Improvement,85
-0.04760512906844274,CA,22,1,7,-0.2995332272734311,0,1636.8298368298367,Home & Home Improvement,108
0.1807279281070933,WA,12,2,4,0.3775945731545774,0,3639.9808429118766,Physicians & Surgeons,144
-0.09372811036119827,AZ,40,2,0,0.011182923115150172,0,2188.4852952011934,Physicians & Surgeons,86
0.0,WA,36,4,1,,0,2257.6558290168578,Home & Home Improvement,73
-0.0882719195422142,WA,4,1,1,-0.4285995276349922,0,403.8461538461538,"Automotive -- Repair, Service & Parts",58
-0.07786316992184454,CA,42,2,8,0.19071120934201344,0,4023.538871385124,Home & Home Improvement,125
-0.10634894643058952,CA,48,3,2,0.15711488469901486,0,1817.7370314646773,Home & Home Improvement,87
-0.037026228356879236,NY,16,1,7,-0.11842081099679333,0,451.904761904762,Health & Fitness,65
-0.04514513533273677,IL,48,1,4,0.31480478004518336,0,199.57375478927202,"Shopping, Collectibles & Gifts (General)",59
0.3349655276069908,UT,15,3,8,0.2629873278633041,1,3266.8008311229005,Home & Home Improvement,63
-0.10199728239626188,FL,44,2,4,0.12174453873592513,0,1627.85514294135,Automotive -- For Sale,138
-0.10688492333665704,CO,7,1,9,-0.1120593164830233,1,3048.5714285714284,Home & Home Improvement,74
-0.03954632308192348,AZ,12,1,8,0.04599412932413227,0,523.3333333333334,Sports & Recreation,121
-0.8096309370684713,MD,1,1,7,0.0,0,144.0,"Shopping, Collectibles & Gifts (General)",96
-0.07217321068657016,AZ,5,1,3,-0.15443702371616924,0,2538.461538461538,Physicians & Surgeons,87
-0.1093084625944624,NY,12,1,7,0.8048925758493737,0,86.43410852713178,Business Services,67
-0.09299212285855868,CO,96,2,6,0.4495212810922372,0,1253.262876657586,Industrial & Commercial,99
0.0,CA,108,3,4,,0,510.8239402194486,Home & Home Improvement,132
-0.10983271402736616,TX,90,2,0,-0.16229164057644646,0,1260.0140663862887,Sports & Recreation,82
-0.10184950637120822,TX,62,1,0,0.17945781756470905,0,751.8502876507712,"Personal Services (Weddings, Cleaners, etc.)",74
-0.07594942434426387,IL,12,1,4,-0.18561952421362388,0,3126.111111111111,Finance & Insurance,63
-0.02680189485275772,MD,48,6,3,-0.22182421666219956,0,2142.939838848571,Home & Home Improvement,154
-0.008715979218492419,MD,11,1,1,-0.4727720010435718,0,539.1233766233764,Animals & Pets,97
-0.102959126433861,GA,17,1,5,0.4533731552648324,0,1189.5424836601308,Dentists & Dental Services,127
0.0,GA,34,2,8,0.0,0,2784.575946853837,Physicians & Surgeons,48
-0.06364933176326855,LA,12,1,2,-1.0,1,747.2222222222223,Real Estate,145
-0.0995223038649256,MA,12,2,1,-0.7793039892851981,0,750.0,Automotive -- For Sale,107
-0.07780466706694067,NY,18,1,1,0.4439059317151783,0,5752.671622403423,Dentists & Dental Services,134
0.5207273145639713,PA,12,1,6,-0.9924444985036778,0,459.8765432098765,Home & Home Improvement,71
-0.018577519763523558,IL,18,1,5,1.1637510605926866,0,245.20407040704066,Travel,103
-0.10766627054786164,CA,24,1,8,-0.22956605392275886,0,898.6607142857142,Restaurants & Food,77
-0.10568056024297336,CA,24,1,6,0.08784084292283377,0,1671.0317460317456,Travel,71
-0.08370371894164325,VA,30,1,9,0.3717087930038393,0,878.2686781609193,"Computers, Telephony & Internet",178
-0.0999576120938078,MS,6,1,2,1.300901240685116,0,293.54838709677415,Apparel / Fashion & Jewelry,95
-0.07793530306590697,NY,24,1,6,0.016203252295513768,0,2601.190476190477,Business Services,110
0.04633577503249448,PA,66,2,0,-0.37672113524219053,0,1325.990650012161,Attorneys & Legal Services,51
-0.09836870680623798,AZ,23,1,9,0.09201102524087873,0,2254.304471695776,Home & Home Improvement,95
-0.06620993959097422,TX,18,1,7,0.2596917078127912,0,273.8300492610838,Home & Home Improvement,132
-0.0907505625480659,CA,49,2,0,0.7750385556179515,0,6388.037394180964,Home & Home Improvement,53
-0.10302324388796444,FL,16,1,3,-0.21993132811002888,0,424.773185483871,Beauty & Personal Care,69
-0.10097459369757723,CA,20,1,0,0.6127714668207538,0,982.240625,Home & Home Improvement,101
-0.10029291193574164,AZ,48,1,8,0.8404064189382459,0,2023.4542756094488,Physicians & Surgeons,91
-0.01410939617589875,PA,13,1,2,0.09131680123312523,1,648.2758620689656,Animals & Pets,116
-0.8451377624382853,CA,1,1,1,0.0,0,60.71428571428571,"Shopping, Collectibles & Gifts (General)",61
-0.10296137965242827,PA,6,1,5,0.06551975123708466,0,505.4613935969868,Attorneys & Legal Services,85
0.31678570343592044,NY,36,3,5,-0.10398770754719623,0,2692.0752263475392,Sports & Recreation,77
-0.10392788361359928,OR,39,1,9,-0.00723547275264128,0,1621.6753446638504,Travel,51
-0.4290816602562499,FL,1,1,8,0.0,0,776.7241379310345,Home & Home Improvement,124
-0.08386371338917599,CA,48,2,3,0.20412368644275747,0,799.3721408740074,"Automotive -- Repair, Service & Parts",68
-0.09627128856995802,CA,78,2,1,-0.09584731233720084,0,1993.366295896716,Home & Home Improvement,119
0.0,IL,40,4,8,,0,7924.38253509638,Home & Home Improvement,65
-0.04006238354580592,NY,6,1,6,0.2799539760936281,0,1020.9876543209875,Industrial & Commercial,75
-0.1025404774022417,FL,15,1,6,1.2859978532449745,1,1213.6699507389162,Automotive -- For Sale,105
-0.0692403408784492,PA,5,1,1,0.09531426124973087,1,1000.0,Home & Home Improvement,90
-0.10686963661698516,CA,69,1,5,-0.2521607889605343,0,651.6647939766381,Animals & Pets,163
-0.0781879026228073,UT,12,1,4,0.32115855348381306,0,905.5555555555553,Farming & Agriculture,62
-0.035767201924660284,TX,12,1,4,-0.18065397614806755,0,972.4637681159419,Home & Home Improvement,133
0.0,CA,23,2,3,0.0,0,1113.9217391304346,Sports & Recreation,82
-0.012664240584947964,CO,6,1,6,0.015878194990231475,0,5408.333333333333,Home & Home Improvement,83
-0.10979935999965124,TN,2,1,2,0.0,0,2034.4827586206893,Home & Home Improvement,93
-0.1097750931609246,VA,80,2,3,-0.2516173997554118,0,1248.8287774961905,Physicians & Surgeons,52
-0.06831869280663809,CO,55,1,7,0.15085565537567905,0,1557.1806154629678,"Personal Services (Weddings, Cleaners, etc.)",86
-0.10356030185277516,IL,8,2,4,0.4301764287769483,0,991.8065476190477,"Automotive -- Repair, Service & Parts",79
-0.0860932307582931,FL,25,1,6,0.4744063710338825,0,760.525451559934,Real Estate,110
-0.08349600581781684,FL,2,1,8,0.0,1,687.5,Home & Home Improvement,112
-0.06916758693426596,CA,49,1,4,-0.9602359605496122,1,1571.5830654606164,Sports & Recreation,99
-0.0052503145897761245,NY,49,1,7,0.007203463656030241,0,2883.674918403983,Health & Fitness,165
0.0,GA,62,4,2,,0,1438.4686334847868,Furniture,129
-0.05291945287764367,MO,6,1,9,-0.5307101208623694,0,1084.9895833333335,"Personal Services (Weddings, Cleaners, etc.)",124
-0.11111111111111112,CA,56,2,4,,1,2096.3596116075705,Home & Home Improvement,131
-0.10321865149794313,TX,20,1,5,0.0,1,508.9903846153846,Home & Home Improvement,75
-0.10974563706714922,MS,24,1,3,0.39546272192311627,0,991.0714285714287,Finance & Insurance,80
-0.09227588272272702,TX,12,1,8,-0.4096996753168857,0,415.0,Home & Home Improvement,131
-0.10965417055127458,WA,48,2,5,0.3043478260869565,0,2766.35910729056,Home & Home Improvement,137
-0.45116438242566703,CA,1,1,4,0.0,0,514.4009216589862,Business Services,93
-0.09355423567011724,CA,60,2,4,0.0584253335030299,0,2115.3362775394066,Home & Home Improvement,90
-0.039261481016041336,CO,9,1,0,0.3241556123481001,0,633.7448559670781,Home & Home Improvement,79
-0.8945437006804119,TX,1,1,2,0.0,0,153.84615384615387,Home & Home Improvement,87
-0.09212723058581423,AZ,36,2,7,-0.9826615432639728,0,782.4399525080353,Education & Instruction,122
-0.09309007727136767,IL,42,1,5,1.99477464882691,0,305.8231292517006,"Shopping, Collectibles & Gifts (General)",99
-0.045630955052426175,CA,19,2,2,11.375021496706625,0,935.265400064344,"Automotive -- Repair, Service & Parts",164
-0.10815137212311686,AZ,16,1,0,-0.03552487693821176,0,462.69707207207216,Sports & Recreation,112
-0.055663714195515385,CA,40,2,3,-0.14992849258901478,0,1427.4062962962964,Education & Instruction,98
-0.10424383916815816,MA,36,1,7,-0.2494809994834602,0,260.24342028478054,"Shopping, Collectibles & Gifts (General)",101
-0.10265480690716576,IL,42,1,9,-0.0253525144165664,0,233.2125141723357,"Shopping, Collectibles & Gifts (General)",59
-0.10107760854830608,GA,13,1,2,12.245116631094112,1,83.83283383283384,"Shopping, Collectibles & Gifts (General)",122
-0.05188043326812585,IN,5,1,7,-0.850135636543657,1,80.0,"Shopping, Collectibles & Gifts (General)",86
0.0,NY,36,3,2,,0,2092.1876528142925,Home & Home Improvement,65
-0.043729158739951014,IL,18,1,8,-0.1642285011081332,0,433.0817652329749,Travel,131
-0.09315936012337032,OR,3,1,9,0.6401179556288701,0,4190.47619047619,Automotive -- For Sale,113
0.0,FL,31,2,9,,0,1558.5465290029504,Home & Home Improvement,97
-0.08027921597795337,NY,12,1,4,0.2266514888468625,0,257.8956349206349,Animals & Pets,67
-0.08976315307729556,MS,84,2,0,0.6791898420402624,0,1342.5697614983108,Home & Home Improvement,114
-0.02760722315903981,AZ,18,1,9,-0.0666637870600717,0,1430.3305041152264,Industrial & Commercial,55
-0.08537203327227456,AZ,1,1,1,0.0,0,544.3333333333334,"Automotive -- Repair, Service & Parts",126
-0.004463597811183624,VA,42,1,3,-0.3840884893930727,0,3106.926033868669,Home & Home Improvement,99
-0.09493754024878348,NH,6,1,7,,0,1606.6244871794872,Automotive -- For Sale,101
0.052231812203388815,TX,1,1,8,0.0,0,450.0,Health & Fitness,114
-0.10855716674189436,NY,60,2,1,0.29090785337950675,0,5295.69139282282,Education & Instruction,62
-0.04310765666292033,MD,18,2,2,0.1840460047505849,0,1986.5047325102885,"Automotive -- Repair, Service & Parts",63
-0.8152790898015546,CA,2,1,9,,1,750.0,Automotive -- For Sale,99
-0.1065023198878202,IA,15,1,0,0.6686306905940297,0,157.0909090909091,Health & Fitness,183
-0.10167065530205796,CA,52,1,1,0.0,1,413.46153846153845,Attorneys & Legal Services,95
-0.047540718622266505,TX,12,1,2,0.9254971123586762,0,628.6036036036036,Home & Home Improvement,73
-0.0604095681772121,CA,24,1,3,-0.2202560991580106,0,285.24509803921563,"Shopping, Collectibles & Gifts (General)",74
-0.0002768933565583448,IL,36,1,7,0.6847071787271448,0,1016.1900336377133,Home & Home Improvement,158
0.047338761405594836,GA,5,1,1,-0.8964535467631733,1,400.0,Home & Home Improvement,92
-0.10325123825472282,FL,96,1,6,-0.33411007665536263,0,782.6804026568813,Business Services,62
0.0,IL,24,2,6,0.0,1,473.08114035087715,Restaurants & Food,155
-0.07450692083272276,IL,6,1,1,0.30805408241901583,0,583.3333333333334,Home & Home Improvement,52
-0.08844014489743496,MA,22,1,4,-0.10304372653864292,1,3088.0040224864642,Physicians & Surgeons,39
-0.08024561648524657,IN,8,1,4,0.2227363834096344,1,100.0,"Shopping, Collectibles & Gifts (General)",121
-0.10066557319826032,CA,13,1,7,1.1825684736866535,0,1477.5669515669515,Beauty & Personal Care,124
-0.09353670861817136,PA,66,1,1,0.5706578402953033,0,684.8632986721718,Education & Instruction,133
0.015384520327423816,PA,5,1,4,-0.30302422103962195,1,159.99999999999997,Home & Home Improvement,72
-0.1027207669068253,VA,12,1,6,0.5676725063439527,0,583.3333333333334,Finance & Insurance,81
-0.0906461766975606,NC,44,1,0,-0.5260449046639084,1,614.034090909091,Home & Home Improvement,106
0.0,AZ,63,1,3,,1,730.5156401013031,"Automotive -- Repair, Service & Parts",113
-0.1098979006734364,CA,17,1,1,0.6238313824938977,0,421.2533156498673,Travel,101
-0.07840027511668603,WA,3,1,5,0.7717853887358356,0,2678.5714285714294,Furniture,95
-0.10884214797059437,FL,14,1,7,0.2736720897757257,0,1658.314132104455,Physicians & Surgeons,109
-0.06285302745283365,NJ,6,1,1,0.6219415860718172,0,452.3809523809525,Health & Fitness,68
0.0,CA,80,3,4,,0,1743.2714238906046,Home & Home Improvement,107
-0.08341907753734641,MA,15,2,2,-0.05091416167738445,0,1373.5216721672166,Physicians & Surgeons,88
-0.10767170080961716,CA,23,1,1,0.7318719268795753,0,619.7405106970325,Education & Instruction,153
-0.10040461796033613,FL,74,2,7,-0.4918993305612313,1,1861.2927270651176,Animals & Pets,103
-0.10062566231396818,IL,15,1,5,2.617811476416797,0,190.3809523809524,Home & Home Improvement,134
-0.11111111111111112,VA,1,1,5,0.0,1,527.25,Animals & Pets,116
-0.10195002789717976,NY,48,1,0,-0.34591650897512644,0,2232.666463067429,Home & Home Improvement,98
-0.07485339048094987,CA,17,1,2,-1.0,0,951.7301038062284,Home & Home Improvement,109
-0.9696810833351126,TX,1,1,8,0.0,0,1218.75,Real Estate,76
